timestamp,episode,duration_seconds,total_steps,total_reward,mario_x_final,mario_x_max,level_completed,death_cause,lives_remaining,score,coins_collected,enemies_killed,powerups_collected,time_remaining,completion_percentage,average_reward_per_step,max_q_value,min_q_value,exploration_actions,exploitation_actions
2026-03-25T18:44:10.974665,120,11.3578782081604,681,74.4000000000011,162,162,False,stuck_timeout,0,0,0,0,0,0,5.113636363636364,0.10925110132158752,9.999143600463867,9.999143600463867,657,23
2026-03-25T18:44:31.682466,121,18.186732530593872,1091,206.30000000000166,294,294,False,stuck_timeout,0,0,0,0,0,0,9.280303030303031,0.18909257561869997,10.026640892028809,10.026640892028809,1052,38
2026-03-25T18:44:41.603409,122,9.40333342552185,566,7.199999999999866,72,72,False,stuck_timeout,0,0,0,0,0,0,2.272727272727273,0.012720848056536865,10.026640892028809,10.026640892028809,545,20
2026-03-25T18:44:47.603927,123,5.4925055503845215,325,-23.700000000000067,44,44,False,stuck_timeout,0,0,0,0,0,0,1.3888888888888888,-0.07292307692307713,10.026640892028809,10.026640892028809,313,11
2026-03-25T18:44:53.187465,124,5.071425914764404,302,-24.30000000000008,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08046357615894066,10.026640892028809,10.026640892028809,291,10
2026-03-25T18:45:03.583622,125,9.890104532241821,594,-8.000000000000002,69,69,False,stuck_timeout,0,0,0,0,0,0,2.178030303030303,-0.013468013468013471,10.026640892028809,10.026640892028809,572,21
2026-03-25T18:45:16.741458,126,11.414211750030518,682,235.6000000000008,308,308,False,stuck_timeout,0,0,0,0,0,0,9.722222222222223,0.3454545454545466,9.991302490234375,9.991302490234375,657,24
2026-03-25T18:45:22.321975,127,5.06717586517334,302,-27.100000000000072,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08973509933774858,9.991302490234375,9.991302490234375,291,10
2026-03-25T18:45:28.759655,128,5.925854921340942,352,-10.999999999999968,59,59,False,stuck_timeout,0,0,0,0,0,0,1.8623737373737372,-0.03124999999999991,9.991302490234375,9.991302490234375,339,12
2026-03-25T18:45:36.294618,129,7.022761821746826,420,46.20000000000012,116,116,False,stuck_timeout,0,0,0,0,0,0,3.6616161616161618,0.11000000000000028,9.991302490234375,9.991302490234375,404,15
2026-03-25T18:45:41.819919,130,5.008151531219482,302,-25.80000000000008,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.0854304635761592,9.991302490234375,9.991302490234375,291,10
2026-03-25T18:45:48.243925,131,5.909099340438843,354,-25.500000000000014,43,43,False,stuck_timeout,0,0,0,0,0,0,1.3573232323232325,-0.07203389830508479,9.991302490234375,9.991302490234375,341,12
2026-03-25T18:46:18.452732,132,26.91069984436035,1611,244.49999999999375,366,366,False,stuck_timeout,0,0,0,0,0,0,11.553030303030303,0.1517690875232736,10.40545654296875,10.40545654296875,1552,58
2026-03-25T18:46:24.058019,133,5.07878303527832,302,-26.400000000000087,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08741721854304664,10.40545654296875,10.40545654296875,291,10
2026-03-25T18:46:29.675184,134,5.107358932495117,302,-26.90000000000012,40,40,False,stuck_timeout,0,0,0,0,0,0,1.2626262626262625,-0.08907284768211961,10.40545654296875,10.40545654296875,291,10
2026-03-25T18:46:35.430601,135,5.235618829727173,310,-25.000000000000068,41,41,False,stuck_timeout,0,0,0,0,0,0,1.2941919191919191,-0.0806451612903228,10.40545654296875,10.40545654296875,298,11
2026-03-25T18:46:42.662840,136,6.718775033950806,403,-8.699999999999996,61,61,False,stuck_timeout,0,0,0,0,0,0,1.9255050505050504,-0.021588089330024804,10.40545654296875,10.40545654296875,388,14
2026-03-25T18:47:07.986076,137,22.39649724960327,1342,110.2000000000018,200,200,False,stuck_timeout,0,0,0,0,0,0,6.313131313131313,0.08211624441132771,10.76441478729248,10.76441478729248,1292,49
2026-03-25T18:47:15.608950,138,7.108880043029785,423,-10.399999999999972,58,58,False,stuck_timeout,0,0,0,0,0,0,1.8308080808080809,-0.024586288416075585,10.76441478729248,10.76441478729248,407,15
